"origin","station_id","name","top_destination","state","status"
"12574","1579","Perla","0","","0"
"12575","11585","Permude","0","","0"
"12576","3012","Pernambut","0","","0"
"12577","22219","Pernametta Rural","0","","0"
"12578","2591","Pernampattu","0","","0"
"12579","12892","Pernem","0","","0"
"12580","15599","Pernem (Goa)","0","","0"
"12581","14851","Pernem Rural","0","","0"
"12582","21568","Perumalmalai (Tamil Nadu)","0","","0"
"12583","13777","Perumalmalia","0","","0"
"12584","592","Perumanallur","0","","0"
"12585","1841","Perumbavoor","0","","0"
"12586","16847","Perumpilavu (kerala)","0","","0"
"12587","9681","Perunali","0","","0"
"12588","1267","Perundurai","0","","0"
"12589","2878","Perungalathur","0","","0"
"12590","7127","Perungulam","0","","0"
"12591","8348","Peruru","0","","0"
"12592","3741","Perurupeta","0","","0"
"12593","2607","Peruvanthanam","0","","0"
"12594","6399","Peterbar","0","","0"
"12595","1595","Peth Naka","0","","0"
"12596","12588","Peth Shivani","0","","0"
"12597","5976","Peth Vadgaon","0","","0"
"12598","5722","Peth(nasik)","0","","0"
"12599","21771","Pethanaickenpalayam (Tamil Nadu)","0","","0"
"12600","8966","Pethri","0","","0"
"12601","5341","Petlad","0","","0"
"12602","3989","Petlawad","0","","0"
"12603","14731","Petluru,Andhra Pradesh","0","","0"
"12604","2130","Petnaka","0","","0"
"12605","2556","Petrapol (West Bengal)","0","","0"
"12606","1120","Pettai","0","","0"
"12607","12924","Pettavaithalai (trichy)","0","","0"
"12608","13815","Peyanvilai","0","","0"
"12609","2317","Pezari(maharashtra)","0","","0"
"12610","9318","Pfutsero","0","","0"
"12611","11798","Phagalwa","0","","0"
"12612","16250","Phagi (Rajasthan)","0","","0"
"12613","349","Phagwara","0","","0"
"12614","9919","Phaileng (mizoram)","0","","0"
"12615","16267","Phalasiya (Rajasthan)","0","","0"
"12616","1652","Phalodi","0","","0"
"12617","3027","Phalsund","0","","0"
"12618","8136","Phaltan","0","","0"
"12619","3456","Phanasgaon Road","0","","0"
"12620","671","Phansu","0","","0"
"12621","11136","Phaphund","0","","0"
"12622","3647","Pharadapur","0","","0"
"12623","13006","Pharasgaon","0","","0"
"12624","13253","Phardapur, Maharashtra","0","","0"
"12625","15325","Phardod, Rajasthan","0","","0"
"12626","4496","Pharenda","0","","0"
"12627","22299","Pharikhera","0","","0"
"12628","4749","Phata(Uttarakhand)","0","","0"
"12629","2514","Phek","0","","0"
"12630","9939","Phenhara","0","","0"
"12631","11026","Phephana","0","","0"
"12632","18822","Phephana","0","","0"
"12633","12776","Phephna","0","","0"
"12634","8184","Phillaur","0","","0"
"12635","2805","Phirangipuram","0","","0"
"12636","5875","Phiringia","0","","0"
"12637","1390","Phonda(kankavli)","0","","0"
"12638","15349","Phooliya Kalan, Rajasthan","0","","0"
"12639","9378","Phoolpur (uttar Pradesh)","0","","0"
"12640","11157","Phoop","0","","0"
"12641","2753","Phul","0","","0"
"12642","10507","Phul Sagar","0","","0"
"12643","17306","Phulad (rajasthan)","0","","0"
"12644","3252","Phulambri","0","","0"
"12645","6000","phulbani","0","","0"
"12646","17286","Phulela (rajasthan)","0","","0"
"12647","8003","Phulera","0","","0"
"12648","11371","Phulgaon","0","","0"
"12649","108","Phulidumar","0","","0"
"12650","17465","Phulkusma (west Bengal)","0","","0"
"12651","2273","Phullen","0","","0"
"12652","798","Phulparas","0","","0"
"12653","12235","Phulsar","0","","0"
"12654","12593","Phulwa","0","","0"
"12655","1322","Phulwaria","0","","0"
"12656","15277","Phusro (jharkhand)","0","","0"
"12657","2181","Pichatur","0","","0"
"12658","1172","Pichhore","0","","0"
"12659","4016","Picholiya","0","","0"
"12660","3210","Piduguralla","0","","0"
"12661","14805","Piedade, Goa","0","","0"
"12662","3421","Pilani","0","","0"
"12663","14865","Pilar, Goa","0","","0"
"12664","8801","Pilarkhana Forest","0","","0"
"12665","1861","Pilathara","0","","0"
"12666","14769","Pilerne","0","","0"
"12667","14848","Pilerne Industrial Estates","0","","0"
"12668","622","Pileru","0","","0"
"12669","21496","Pili Ghata  (Madhya Pradesh)","0","","0"
"12670","19087","Pili Mandori (haryana)","0","","0"
"12671","3954","Pilibanga","0","","0"
"12672","2662","Pilibhit","0","","0"
"12673","12489","Pilkhod","0","","0"
"12674","12005","Pilkhua","0","","0"
"12675","13806","Pillayarkuppam","0","","0"
"12676","2414","Pillayarpatti","0","","0"
"12677","22204","Pilukhedi","0","","0"
"12678","12034","Pimpal","0","","0"
"12679","2667","Pimpalgaon","0","","0"
"12680","4438","Pimpalgaon Joga","0","","0"
"12681","12500","Pimpalgaon Kale","0","","0"
"12682","19134","Pimpalgaon Raja","0","","0"
"12683","8860","Pimpalgaon Rotha","0","","0"
"12684","21579","Pimpalkhuti (Maharashtra)","0","","0"
"12685","9068","Pimpalner","0","","0"
"12686","2469","Pimparkhed","0","","0"
"12687","9280","Pimploli","0","","0"
"12688","907","Pimpri","0","","0"
"12689","17308","Pinan (rajasthan)","0","","0"
"12690","10245","Pindakhai Moti","0","","0"
"12691","18829","Pindakhai Nani","0","","0"
"12692","2294","Pindawal","0","","0"
"12693","19068","Pindi","0","","0"
"12694","10008","Pindrai","0","","0"
"12695","4351","Pindwara","0","","0"
"12696","21978","Pinguli (Maharashtra)","0","","0"
"12697","9636","Pinjore","0","","0"
"12698","15683","Pipad","0","","0"
"12699","15916","Pipal","0","","0"
"12700","11177","Pipalava(Khambha)","0","","0"
"12701","5947","Pipali","0","","0"
"12702","12281","Pipali Ahiraan","0","","0"
"12703","12343","Pipaliya","0","","0"
"12704","3562","Pipaliya Dhundhiy","0","","0"
"12705","18935","Pipaliya(GJ)","0","","0"
"12706","22438","Pipalkheda","0","","0"
"12707","12400","Pipalkhunt","0","","0"
"12708","17307","Pipalkhunt (rajasthan)","0","","0"
"12709","12605","Pipalkhunta","0","","0"
"12710","1703","Pipalkoti(uttarakhand)","0","","0"
"12711","17392","Pipalva (gujarat)","0","","0"
"12712","7196","Pipar","0","","0"
"12713","10569","Pipara Up","0","","0"
"12714","22086","Piparata  (Madhya Pradesh)","0","","0"
"12715","19185","Piparda (rajasthan)","0","","0"
"12716","4945","Pipari","0","","0"
"12717","21842","Piparia (Madhya Pradesh)","0","","0"
"12718","11840","Pipariya","0","","0"
"12719","9390","Pipariya","0","","0"
"12720","15601","Pipartoda","0","","0"
"12721","10255","Piparwani","0","","0"
"12722","10394","Pipatoda","0","","0"
"12723","15452","Pipava Chaukdi","0","","0"
"12724","15560","Pipavav Port","0","","0"
"12725","15527","Pipdva","0","","0"
"12726","11167","Pipili","0","","0"
"12727","19186","Piplad (rajasthan)","0","","0"
"12728","15460","Piplai","0","","0"
"12729","7861","Piplava","0","","0"
"12730","16284","PIPLI","0","","0"
"12731","2520","Pipli (gujarat)","0","","0"
"12732","10230","Pipliya","0","","0"
"12733","16804","Pipliya Bujurg (madhya Pradesh)","0","","0"
"12734","21779","Pipliya Mandi  (Madhya Pradesh)","0","","0"
"12735","16323","Pipliya Mandi(Madhya pradesh)","0","","0"
"12736","2533","Piplod","0","","0"
"12737","10244","Piploda","0","","0"
"12738","21758","Piplya Deo  (Madhya Pradesh)","0","","0"
"12739","232","Piplya Mandi","0","","0"
"12740","3688","Pippara","0","","0"
"12741","19070","Pippara","0","","0"
"12742","6423","Pipra","0","","0"
"12743","11560","Pipra Bazar","0","","0"
"12744","7185","Pipra kothi","0","","0"
"12745","3903","Piprahi","0","","0"
"12746","2661","Piprakothi","0","","0"
"12747","21561","Pipriya Nag  (Madhya Pradesh)","0","","0"
"12748","15857","Pipriya Patiya","0","","0"
"12749","8981","Piravam (kerala)","0","","0"
"12750","12399","Pirawa","0","","0"
"12751","14829","Pirla, Goa","0","","0"
"12752","1840","Pirlote","0","","0"
"12753","14855","Pirna, Goa","0","","0"
"12754","13114","Piro, Bihar","0","","0"
"12755","2540","Pirpainti","0","","0"
"12756","11472","Pirtand (Jharkhand)","0","","0"
"12757","7474","Pisai","0","","0"
"12758","2776","Pisangan","0","","0"
"12759","19104","Pisata (madhya Pradesh)","0","","0"
"12760","287","Pisavan","0","","0"
"12761","2337","Pitapuram","0","","0"
"12762","9227","Pith","0","","0"
"12763","10339","Pith Simalwara","0","","0"
"12764","4942","Pithadia","0","","0"
"12765","11955","Pithadiya","0","","0"
"12766","1739","Pithalpur","0","","0"
"12767","4519","Pithampur","0","","0"
"12768","7112","Pithampur Byepass","0","","0"
"12769","22255","Pithapuram","0","","0"
"12770","9863","Pithavadi (Gujarat)","0","","0"
"12771","11267","Pithora","0","","0"
"12772","2734","Pithoragarh","0","","0"
"12773","11717","Pithvajal","0","","0"
"12774","9710","Pitol","0","","0"
"12775","9807","Pittalavanipalem (Andhra Pradesh)","0","","0"
"12776","9825","Piyava (Gujarat)","0","","0"
"12777","12468","Piyava Gir","0","","0"
"12778","21510","Pizhaku (Kerala)","0","","0"
"12779","1312","Plasi","0","","0"
"12780","14756","Plassey","0","","0"
"12781","3388","Pochampad X Road","0","","0"
"12782","16061","Pochampally Tour (telangana)","0","","0"
"12783","16055","Pochera Waterfalls Tour","0","","0"
"12784","17439","Podalada (andhra Pradesh)","0","","0"
"12785","1740","Podalakur","0","","0"
"12786","13031","Podi","0","","0"
"12787","16757","Podia (orissa)","0","","0"
"12788","3758","Podili","0","","0"
"12789","10093","Podimattom","0","","0"
"12790","4593","Poduru","0","","0"
"12791","22109","Pogiri","0","","0"
"12792","6841","Pohegaon","0","","0"
"12793","284","Pohri","0","","0"
"12794","1747","Pohumora","0","","0"
"12795","16848","Poinachi (kerala)","0","","0"
"12796","466","Pokaran","0","","0"
"12797","19108","Pokhara (nepal)","0","","0"
"12798","9776","Pokhari","0","","0"
"12799","5894","Pokhran","0","","0"
"12800","21915","Pokhrani (Madhya Pradesh)","0","","0"
"12801","960","Pokuru","0","","0"
"12802","133","Poladpur","0","","0"
"12803","17301","Polai Kalan (rajasthan)","0","","0"
"12804","12371","Polaiyarpuram(Tuticorin)","0","","0"
"12805","17440","Polakala (andhra Pradesh)","0","","0"
"12806","2654","Polaki","0","","0"
"12807","6248","Polamuru","0","","0"
"12808","10007","Polarpur","0","","0"
"12809","11707","Polasara","0","","0"
"12810","6489","Polavaram","0","","0"
"12811","12642","Polineni Palem","0","","0"
"12812","4336","Pollachi","0","","0"
"12813","7174","Pollibetta","0","","0"
"12814","153","Polur","0","","0"
"12815","22394","Poluru","0","","0"
"12816","114","Pombhurna","0","","0"
"12817","171","Ponda","0","","0"
"12818","12942","Pondi","0","","0"
"12819","6322","Pondicherry","0","","0"
"12820","16019","Pondichery Package","0","","0"
"12821","6616","Ponduru","0","","0"
"12822","17441","Ponguturu (andhra Pradesh)","0","","0"
"12823","11470","Ponkh","0","","0"
"12824","8143","Ponkunnam","0","","0"
"12825","4096","Ponnai","0","","0"
"12826","10018","Ponnaluru","0","","0"
"12827","1492","Ponnamaravati","0","","0"
"12828","7543","Ponnampet","0","","0"
"12829","7286","Ponnani","0","","0"
"12830","2631","Ponnekallu","0","","0"
"12831","9202","Ponneri","0","","0"
"12832","3592","Ponnur","0","","0"
"12833","6465","Ponnuru","0","","0"
"12834","7858","Pooh","0","","0"
"12835","12526","Pookode","0","","0"
"12836","16849","Pookome (kerala)","0","","0"
"12837","12639","Poolangal","0","","0"
"12838","12861","Poompuhar(Nagapattinam)","0","","0"
"12839","7750","Poonamallee","0","","0"
"12840","1538","Poonch","0","","0"
"12841","2103","Poonthottam","0","","0"
"12842","1800","Pooparai(Kerala)","0","","0"
"12843","2487","Poothotta","0","","0"
"12844","7947","Poovadkka","0","","0"
"12845","17695","Por","0","","0"
"12846","21750","Poraiyahat (Jharkhand)","0","","0"
"12847","4724","Poranki","0","","0"
"12848","9956","Porayar","0","","0"
"12849","6358","Porbandar","0","","0"
"12850","15405","Pore","0","","0"
"12851","5908","Poriyahat","0","","0"
"12852","3364","Porsa","0","","0"
"12853","7655","Port Blair","0","","0"
"12854","2434","Portenga","0","","0"
"12855","3650","Porumamilla","0","","0"
"12856","11452","Posaliya","0","","0"
"12857","5279","Posana","0","","0"
"12858","17442","Posapataraga (andhra Pradesh)","0","","0"
"12859","15787","Posina","0","","0"
"12860","13737","Pota","0","","0"
"12861","5277","Pota","0","","0"
"12862","3414","Pothakalanvilai","0","","0"
"12863","6628","Pothakudi C Bazaar","0","","0"
"12864","16850","Pothankode(kerala)","0","","0"
"12865","435","Pothnal","0","","0"
"12866","6815","Pothukatla (andhra Pradesh)","0","","0"
"12867","16898","Pothuravuthanpatti (tamil Nadu)","0","","0"
"12868","5003","Potla","0","","0"
"12869","15433","Potla (Rajasthan)","0","","0"
"12870","11478","Potlan","0","","0"
"12871","6323","Potta","0","","0"
"12872","9592","PottalPudur","0","","0"
"12873","8876","Pottangi","0","","0"
"12874","21499","Potteru (Orissa)","0","","0"
"12875","784","Pottipadu","0","","0"
"12876","10656","Poundi","0","","0"
"12877","19246","Powayan (uttar Pradesh)","0","","0"
"12878","3003","Poynad(alibag)","0","","0"
"12879","1797","Pr Palli","0","","0"
"12880","11121","Prabhat Pattan","0","","0"
"12881","3765","Prachi","0","","0"
"12882","22418","Pragadapalli","0","","0"
"12883","8415","Pragadavaram","0","","0"
"12884","15977","Pragnapur","0","","0"
"12885","7801","Pragpar","0","","0"
"12886","8418","Pragpur (Himachal Pradesh)","0","","0"
"12887","12082","Prahaladgadh","0","","0"
"12888","8071","Prakasam","0","","0"
"12889","1827","Prakasha","0","","0"
"12890","13869","Prakasha","0","","0"
"12891","6877","Pranchi","0","","0"
"12892","8172","Prantij","0","","0"
"12893","4071","Prasadampadu","0","","0"
"12894","8182","Pratapgad(maharashtra)","0","","0"
"12895","8190","Pratapgadh","0","","0"
"12896","6765","Pratapganj","0","","0"
"12897","4240","Pratapgarh (Rajasthan)","0","","0"
"12898","3374","Pratapgarh(Uttar Pradesh)","0","","0"
"12899","15970","Pratappur","0","","0"
"12900","21933","Pratappur (Jharkhand)","0","","0"
"12901","2574","Pratappur(Chhattisgarh)","0","","0"
"12902","10484","Pratapura","0","","0"
"12903","5591","Prathipadu","0","","0"
"12904","7999","Prathipadu(East Godavari)","0","","0"
"12905","4148","Prathipadu(West Godavari)","0","","0"
"12906","21862","Pravithanam (Kerala)","0","","0"
"12907","11648","Pregnapur","0","","0"
"12908","4615","Prem Nagar (dehradun)","0","","0"
"12909","13545","Prem Nagar city","0","","0"
"12910","12743","Prempara","0","","0"
"12911","17312","Premsar (madhya Pradesh)","0","","0"
"12912","21923","Pritampur (Madhya Pradesh)","0","","0"
"12913","1820","Prithvipur","0","","0"
"12914","22318","Proddatur","0","","0"
"12915","3748","Proddutur","0","","0"
"12916","2994","Promodenagar","0","","0"
"12917","1542","Puabagan","0","","0"
"12918","17351","Pudhan Sandhai (tamil Nadu)","0","","0"
"12919","13022","Pudhukottai Tuticorin","0","","0"
"12920","12614","Pudhupatti","0","","0"
"12921","5779","Pudhur","0","","0"
"12922","4026","Puduchatram","0","","0"
"12923","8817","Puducherry","0","","0"
"12924","12486","Pudukad","0","","0"
"12925","3325","Pudukadai","0","","0"
"12926","5389","Pudukottai","0","","0"
"12927","1074","Pudukottai (Tuticorin) City","0","","0"
"12928","12419","Pudukudi","0","","0"
"12929","12996","Pudupatti(Theni)","0","","0"
"12930","6776","Pudupattinam (nagapattinam)","0","","0"
"12931","11876","Pudupattinam(ramanathapuram)","0","","0"
"12932","4931","Pudur","0","","0"
"12933","15443","Pudur (Tamil Nadu)","0","","0"
"12934","859","Pudur Uthamanur","0","","0"
"12935","15440","Pudur(Ilayangudi)","0","","0"
"12936","8022","Puduvalasai","0","","0"
"12937","2066","Puduvayal","0","","0"
"12938","19037","Pugal","0","","0"
"12939","9296","Pugaon","0","","0"
"12940","10456","Pujali","0","","0"
"12941","19247","Pukhrayan (uttar Pradesh)","0","","0"
"12942","16851","Pulamantol (kerala)","0","","0"
"12943","11251","Pulavanoor","0","","0"
"12944","9274","Pulgaon","0","","0"
"12945","8248","Pulicherla","0","","0"
"12946","15477","Pulicherla (Andhra Pradesh)","0","","0"
"12947","17676","Pulikkal","0","","0"
"12948","16852","Pulikurumba (kerala)","0","","0"
"12949","21804","Pulimadugu (Telangana)","0","","0"
"12950","10792","Pulingome","0","","0"
"12951","3073","Pulivendula","0","","0"
"12952","7020","Puliyadithammam","0","","0"
"12953","4859","Puliyal Mosque","0","","0"
"12954","4776","Puliyangudi","0","","0"
"12955","21998","Puliyanmala (Kerala)","0","","0"
"12956","21931","Puliyur (Tamil Nadu)","0","","0"
"12957","3039","Pulla","0","","0"
"12958","9470","Pullad","0","","0"
"12959","22317","Pulladigunta","0","","0"
"12960","3212","Pullalacheruvu","0","","0"
"12961","10824","Pullambadi (Trichy)","0","","0"
"12962","6404","Pullampet","0","","0"
"12963","7192","pulletikurru","0","","0"
"12964","9879","Pullupara(kerala)","0","","0"
"12965","21557","Pullur (Kerala)","0","","0"
"12966","12313","Pulluvazhy","0","","0"
"12967","3382","Pulpally","0","","0"
"12968","6570","Pulugurtha","0","","0"
"12969","3034","Pulwama","0","","0"
"12970","7449","Pumpwell Circle","0","","0"
"12971","10035","Punadi","0","","0"
"12972","12316","Punadipadu","0","","0"
"12973","11471","Punali (Rj)","0","","0"
"12974","9104","Punalur","0","","0"
"12975","11005","Punasa","0","","0"
"12976","17310","Punawali (rajasthan)","0","","0"
"12977","6267","Punchhari","0","","0"
"12978","4076","Pundri","0","","0"
"12979","7681","Pune","0","","0"
"12980","5727","Pune Airport","0","","0"
"12981","5499","Pune Darshan","0","","0"
"12982","2056","Pungal","0","","0"
"12983","8048","Punganuru","0","","0"
"12984","6484","Punhana","0","","0"
"12985","4310","Punjai Puliyampatti","0","","0"
"12986","7221","Punjala Katla","0","","0"
"12987","17151","Punjalkatte (karnataka)","0","","0"
"12988","6458","Punjapadar","0","","0"
"12989","1341","Punjpur","0","","0"
"12990","12747","Punjpur","0","","0"
"12991","5653","Punnad","0","","0"
"12992","1849","Punnapra","0","","0"
"12993","4362","Punpun","0","","0"
"12994","4347","Punsika","0","","0"
"12995","3008","Puparia","0","","0"
"12996","13657","Pupri","0","","0"
"12997","13195","Pur, Rajasthan","0","","0"
"12998","19248","Pura Bazar (uttar Pradesh)","0","","0"
"12999","17304","Purabsar (rajasthan)","0","","0"
"13000","6444","Puraini","0","","0"
"13001","8738","Purameri","0","","0"
"13002","3908","Purana Kanpur","0","","0"
"13003","4510","Purandhar","0","","0"
"13004","3855","Puranpur","0","","0"
"13005","4660","Puraula","0","","0"
"13006","5491","Puri","0","","0"
"13007","16191","Purkaji (Uttar Pradesh)","0","","0"
"13008","18929","Purna","0","","0"
"13009","10716","Purnagad","0","","0"
"13010","1048","Purnahiya","0","","0"
"13011","2338","Purnia","0","","0"
"13012","9538","Purola","0","","0"
"13013","6657","Purulia","0","","0"
"13014","2402","Purusottampur","0","","0"
"13015","7306","Purwamir","0","","0"
"13016","1487","Pusa","0","","0"
"13017","5962","Pusad","0","","0"
"13018","2881","Pusapadu","0","","0"
"13019","7423","Pusapatirega","0","","0"
"13020","11626","Pusauli","0","","0"
"13021","5154","Pusegaon (Satara)","0","","0"
"13022","7330","Pusesavali","0","","0"
"13023","3990","Pushkar","0","","0"
"13024","21634","Pushpagiri Jain Tirth (Madhya Pradesh)","0","","0"
"13025","5960","Putalapattu","0","","0"
"13026","21449","Putaliya (Gujarat)","0","","0"
"13027","9389","Puthan Santhai","0","","0"
"13028","16899","Puthanatham (tamil Nadu)","0","","0"
"13029","7361","Puthanathani (kerala)","0","","0"
"13030","5515","Puthenkurish","0","","0"
"13031","4734","Puthiamputhur","0","","0"
"13032","12627","Puthiyatheru (Kerala)","0","","0"
"13033","4830","Puthupally","0","","0"
"13034","2723","Puthupatti","0","","0"
"13035","10921","Puthuppady","0","","0"
"13036","9952","Puthur","0","","0"
"13037","6053","Putlur (andhra Pradesh)","0","","0"
"13038","1545","Putrela","0","","0"
"13039","22032","Puttady (Kerala)","0","","0"
"13040","4408","Puttaparthi","0","","0"
"13041","9511","Puttur","0","","0"
"13042","206","Puttur, Andhra Pradesh","0","","0"
"13043","677","Puvalur","0","","0"
"13044","17332","Puzhathi (kerala)","0","","0"
"13045","7245","Pyapili","0","","0"
"13046","7268","Pydibimavaram","0","","0"
"13047","1026","Pynursla","0","","0"
"13048","3929","Qaddian","0","","0"
"13049","3611","Qanmar","0","","0"
"13050","13322","Qayamganj","0","","0"
"13051","4254","Qazigund","0","","0"
"13052","18819","Quepem (Goa)","0","","0"
"13053","14803","Querim, Goa","0","","0"
"13054","15754","Queula","0","","0"
"13055","1355","Quilandy","0","","0"
"13056","5635","Quilon","0","","0"
"13057","1531","R H Hall","0","","0"
"13058","135","R.c.project","0","","0"
"13059","6604","Raapaka","0","","0"
"13060","12484","Rabakavi","0","","0"
"13061","10566","Rabarika","0","","0"
"13062","11909","Rabhda","0","","0"
"13063","1687","Rabkavi","0","","0"
"13064","5281","Rachapudi","0","","0"
"13065","6188","Racharla Kota","0","","0"
"13066","21490","Rachhawa  (Madhya Pradesh)","0","","0"
"13067","1735","Rachuru","0","","0"
"13068","21965","Radakhol (Orissa)","0","","0"
"13069","12321","Radaur","0","","0"
"13070","17320","Radhakishanpura (rajasthan)","0","","0"
"13071","15","Radhanagari","0","","0"
"13072","9387","Radhanpur","0","","0"
"13073","4778","Radhapuram","0","","0"
"13074","17321","Radwa (rajasthan)","0","","0"
"13075","688","Raebareli","0","","0"
"13076","11150","Rafaliya","0","","0"
"13077","4367","Rafiganj","0","","0"
"13078","9698","Ragam Peta","0","","0"
"13079","13906","Ragarganj","0","","0"
"13080","16301","Raghavapuram(andhra Pradesh)","0","","0"
"13081","11380","Raghihosalli ( Sirsi )","0","","0"
"13082","10574","Raghogarh (madhya Pradesh)","0","","0"
"13083","2636","Raghopur","0","","0"
"13084","15485","Raghudevapuram","0","","0"
"13085","8391","Raghunathganj","0","","0"
"13086","2628","Raghunathpur","0","","0"
"13087","3038","Raghurajnagar","0","","0"
"13088","22194","Raghvi","0","","0"
"13089","567","Raha","0","","0"
"13090","3809","Rahargora","0","","0"
"13091","7505","Rahata(ahmadnagar)","0","","0"
"13092","13858","Rahatgaon","0","","0"
"13093","6620","Rahatgarh","0","","0"
"13094","10952","Rahij","0","","0"
"13095","16745","Rahika (bihar)","0","","0"
"13096","6102","Rahimatpur","0","","0"
"13097","1402","Rahmatabad (Nellore Dist)","0","","0"
"13098","4696","Raholi","0","","0"
"13099","8640","Rahon","0","","0"
"13100","9779","Rahta","0","","0"
"13101","21584","Rahu Khedi  (Madhya Pradesh)","0","","0"
"13102","21469","Rahu Khedi (Madhya Pradesh)","0","","0"
"13103","6065","Rahud","0","","0"
"13104","6767","Rahui","0","","0"
"13105","6661","Rahuri","0","","0"
"13106","13054","Rai","0","","0"
"13107","15755","Raia","0","","0"
"13108","5617","Raibania","0","","0"
"13109","1298","Raichur","0","","0"
"13110","17652","Raigad Package","0","","0"
"13111","3222","Raigad(maharashtra)","0","","0"
"13112","17319","Raigadh (gujarat)","0","","0"
"13113","390","Raiganj","0","","0"
"13114","3427","Raigarh","0","","0"
"13115","13518","Raighar (odisha)","0","","0"
"13116","9182","Raikia","0","","0"
"13117","4735","Raikot","0","","0"
"13118","11083","Raikote","0","","0"
"13119","6651","Raila","0","","0"
"13120","781","Railmagra","0","","0"
"13121","4478","Railway Koduru","0","","0"
"13122","12318","Raimoha","0","","0"
"13123","6514","Rainawari","0","","0"
"13124","2871","Raipur","0","","0"
"13125","1281","Raipur (Rajasthan)","0","","0"
"13126","15284","Raipur (West Bengal)","0","","0"
"13127","17296","Raipur Karchuliyan (madhya Pradesh)","0","","0"
"13128","13732","Raipur, Punjab","0","","0"
"13129","12329","Raipura","0","","0"
"13130","7569","Raipura Muhsam","0","","0"
"13131","1150","Raipuriya","0","","0"
"13132","13293","Raiputa, Rajasthan","0","","0"
"13133","8208","Rairakhol","0","","0"
"13134","13622","Rairangpur","0","","0"
"13135","4579","Raisar","0","","0"
"13136","1366","Raisen","0","","0"
"13137","1358","Raisinghnagar","0","","0"
"13138","13135","Raison","0","","0"
"13139","5112","Rait","0","","0"
"13140","1962","Raithal","0","","0"
"13141","4757","Raithan","0","","0"
"13142","4873","Raiwala","0","","0"
"13143","8577","Raiya (gujarat)","0","","0"
"13144","7674","Raja Ka Talab","0","","0"
"13145","4869","Raja Sansi","0","","0"
"13146","2148","Rajagiri","0","","0"
"13147","4009","Rajagram","0","","0"
"13148","1111","Rajahmundry","0","","0"
"13149","8854","Rajakhera","0","","0"
"13150","13804","Rajakkad","0","","0"
"13151","7720","Rajaldesar","0","","0"
"13152","22240","Rajampalli","0","","0"
"13153","1213","Rajampet","0","","0"
"13154","853","Rajanagaram","0","","0"
"13155","6170","Rajankolur","0","","0"
"13156","9423","Rajapakar","0","","0"
"13157","3105","Rajapalayam","0","","0"
"13158","8883","Rajapara","0","","0"
"13159","17037","Rajapara No 2 (gujarat)","0","","0"
"13160","15820","Rajapara Patiya","0","","0"
"13161","7695","Rajapur","0","","0"
"13162","16095","Rajapur (madhya Pradesh)","0","","0"
"13163","19187","Rajasar(rajasthan)","0","","0"
"13164","4862","Rajauli","0","","0"
"13165","6656","Rajaun","0","","0"
"13166","4841","Rajavommangi","0","","0"
"13167","3310","Rajbari(gujarat)","0","","0"
"13168","3565","Rajbera","0","","0"
"13169","16761","Rajdhanwar (jharkhand)","0","","0"
"13170","6647","Rajegaon (madhya Pradesh)","0","","0"
"13171","11194","Rajendragram","0","","0"
"13172","11762","Rajepur","0","","0"
"13173","13877","Rajeshwar","0","","0"
"13174","7699","Rajesultanpur","0","","0"
"13175","3266","Rajgad","0","","0"
"13176","5475","Rajgamar","0","","0"
"13177","8027","Rajgangpur","0","","0"
"13178","1002","Rajgarh","0","","0"
"13179","10231","Rajgarh","0","","0"
"13180","22136","Rajgarh","0","","0"
"13181","18788","Rajgarh(Assam)","0","","0"
"13182","3546","Rajgarh(Madhya Pradesh)","0","","0"
"13183","7677","Rajgarh(Rajasthan)","0","","0"
"13184","15321","Rajgarh, Rajasthan","0","","0"
"13185","8260","Rajgarhi","0","","0"
"13186","13441","Rajghat","0","","0"
"13187","17337","Rajghat Dam","0","","0"
"13188","494","Rajgir","0","","0"
"13189","983","rajgurunagar","0","","0"
"13190","12025","Rajhara","0","","0"
"13191","13591","Rajim","0","","0"
"13192","11468","Rajiyasar","0","","0"
"13193","4698","Rajkanika","0","","0"
"13194","8693","Rajkot","0","","0"
"13195","13515","Rajkot, Rajasthan","0","","0"
"13196","17322","Rajlani (rajasthan)","0","","0"
"13197","3591","Rajmachi","0","","0"
"13198","4155","Rajmahal","0","","0"
"13199","21430","Rajmarg (madhya Pradesh)","0","","0"
"13200","11063","Rajmathai","0","","0"
"13201","8272","Rajnagar","0","","0"
"13202","999","Rajnagar(madhya pradesh)","0","","0"
"13203","3557","Rajnagar(maharashtra)","0","","0"
"13204","2976","Rajnagar(Rajasthan)","0","","0"
"13205","12964","Rajnand Gav","0","","0"
"13206","3393","Rajnandgaon","0","","0"
"13207","13213","Rajo Mal., Madhya Pradesh","0","","0"
"13208","10368","Rajol","0","","0"
"13209","13086","Rajole, Andhra Pradesh","0","","0"
"13210","10599","Rajoli","0","","0"
"13211","17323","Rajopa (rajasthan)","0","","0"
"13212","17324","Rajora Khurd (rajasthan)","0","","0"
"13213","8766","Rajound","0","","0"
"13214","2443","Rajouri","0","","0"
"13215","7237","Rajpara (Khodiyar)","0","","0"
"13216","13449","Rajpara (tansa)","0","","0"
"13217","9838","Rajpipala","0","","0"
"13218","4700","Rajpipla","0","","0"
"13219","15471","Rajpur","0","","0"
"13220","12937","Rajpur (Cg)","0","","0"
"13221","15473","Rajpur (madhya pradesh)","0","","0"
